Accident ID,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause,DayOfWeek,Month,Hour,Cluster
29df9eb5,"Beijing, China",85.42276,-21.881266,Clear,Gravel,4,3,Reckless Driving,1,1,23,1
559bcdc4,"Mumbai, India",-44.79596,155.798813,Storm,Dry,4,1,Weather Conditions,6,11,20,1
4abd3eeb,"São Paulo, Brazil",-57.42422,168.455951,Snow,Gravel,4,1,Reckless Driving,1,2,4,1
a6578abc,"New York, USA",2.158274,-106.886013,Rain,Gravel,4,9,Mechanical Failure,6,2,3,2
00332c5a,"Toronto, Canada",-14.536961,141.60511,Hail,Icy,4,4,Distracted Driving,0,1,18,1
209470d1,"Tokyo, Japan",-38.867741,32.117159,Fog,Snowy,1,6,Weather Conditions,0,12,9,0
3533f6b0,"São Paulo, Brazil",-5.976493,-108.462375,Fog,Gravel,5,4,Reckless Driving,6,8,9,1
dbcacd51,"New York, USA",88.840843,135.650175,Clear,Dry,1,5,Weather Conditions,3,6,18,3
6dafb1be,"Mumbai, India",-57.691427,116.652513,Fog,Dry,4,6,Speeding,2,4,15,2
4a78f5ad,"Paris, France",-11.496054,-52.452335,Hail,Dry,5,1,Mechanical Failure,3,4,14,1
c456a647,"Beijing, China",11.153624,-77.063588,Storm,Snowy,1,2,Weather Conditions,2,10,23,0
ccbad7cf,"Tokyo, Japan",43.720748,108.921338,Hail,Dry,2,5,Mechanical Failure,0,5,10,3
d2fd17da,"London, UK",-40.463201,-79.154233,Hail,Wet,5,4,Speeding,5,10,10,1
3eb1386d,"Beijing, China",48.185987,134.188538,Clear,Gravel,4,3,Distracted Driving,6,9,3,1
158e12ed,"Tokyo, Japan",-71.581627,-44.769792,Clear,Gravel,3,8,Distracted Driving,4,2,5,2
3c06d3eb,"Berlin, Germany",-9.471952,117.287287,Snow,Dry,3,6,Weather Conditions,4,7,0,2
dcdeac2b,"New York, USA",-6.155838,98.384137,Storm,Snowy,5,4,Speeding,4,7,15,1
17cecf63,"Mumbai, India",59.887881,172.898349,Clear,Under Construction,1,9,Speeding,1,6,14,3
9ed96d09,"London, UK",-87.987544,-82.175761,Snow,Dry,3,4,Mechanical Failure,0,2,23,0
5e3eec1d,"Beijing, China",-8.893741,3.497614,Storm,Icy,2,3,Mechanical Failure,0,12,20,0
c26b5e05,"Toronto, Canada",9.143923,-59.184674,Hail,Dry,2,2,Reckless Driving,0,2,16,3
63d18fcc,"Berlin, Germany",-68.10124,-55.887223,Clear,Under Construction,3,4,Reckless Driving,3,3,0,0
65f5b82c,"London, UK",-31.925804,-169.644462,Hail,Under Construction,1,5,Mechanical Failure,4,1,2,0
b16f8e7e,"Beijing, China",48.7595,-13.151358,Clear,Snowy,2,0,Distracted Driving,3,6,1,3
bdf0b17e,"New York, USA",55.177615,-37.381916,Hail,Under Construction,2,10,Mechanical Failure,2,1,13,3
733266b4,"São Paulo, Brazil",84.459787,135.703846,Rain,Icy,5,2,Reckless Driving,0,8,2,1
136443df,"Tokyo, Japan",43.250609,-16.805983,Storm,Wet,2,1,Drunk Driving,1,2,2,3
9565df55,"São Paulo, Brazil",27.898749,-7.380327,Clear,Icy,1,5,Drunk Driving,4,5,2,3
7d521cf4,"Tokyo, Japan",21.560188,-152.008524,Hail,Gravel,1,10,Weather Conditions,1,10,19,3
fa8c83f7,"Sydney, Australia",26.513615,153.248718,Fog,Under Construction,5,7,Weather Conditions,5,7,18,2
daadc8d3,"São Paulo, Brazil",43.240344,53.151068,Clear,Wet,4,9,Weather Conditions,6,4,15,2
9fa8c271,"Mumbai, India",-75.823521,-42.844888,Fog,Dry,3,8,Drunk Driving,6,7,5,2
20182510,"Berlin, Germany",21.418586,30.533117,Storm,Snowy,5,7,Drunk Driving,1,9,0,2
0b4b7c7f,"Beijing, China",-14.28809,46.25532,Rain,Wet,5,2,Drunk Driving,6,11,15,1
f822f510,"Paris, France",-60.300471,130.69639,Clear,Wet,4,10,Distracted Driving,1,9,6,2
8367ad5f,"Berlin, Germany",73.447507,-107.852774,Rain,Dry,2,9,Weather Conditions,4,11,5,3
954f1442,"São Paulo, Brazil",19.182606,-52.915313,Clear,Dry,4,10,Distracted Driving,0,7,19,2
be884250,"Berlin, Germany",-79.482911,36.984467,Clear,Wet,4,7,Drunk Driving,5,8,20,2
998375ee,"Tokyo, Japan",-23.578536,94.950291,Storm,Dry,2,4,Speeding,0,1,1,0
6f61c4fc,"Sydney, Australia",-24.308234,-131.480399,Rain,Gravel,2,5,Reckless Driving,0,5,5,0
e792aaf9,"Mumbai, India",5.832432,-90.319234,Hail,Gravel,1,1,Weather Conditions,3,4,11,3
7ceb8936,"São Paulo, Brazil",2.029413,135.048462,Fog,Wet,3,6,Mechanical Failure,4,3,0,2
52d028b5,"Beijing, China",-86.366496,86.670747,Clear,Icy,4,9,Distracted Driving,2,12,9,2
fd050317,"Mumbai, India",-33.264114,-162.072272,Hail,Gravel,4,3,Reckless Driving,4,6,17,1
fa65383d,"Toronto, Canada",-16.763778,140.13056,Storm,Under Construction,1,6,Distracted Driving,5,4,1,0
4d554d46,"Mumbai, India",80.68323,-44.986363,Clear,Under Construction,3,0,Drunk Driving,1,6,1,1
0264f0b3,"Sydney, Australia",9.166539,-0.288851,Storm,Under Construction,3,7,Speeding,6,12,2,2
b6419abe,"Toronto, Canada",-37.959605,-22.371555,Rain,Wet,3,6,Distracted Driving,2,3,19,0
f5d2c5e8,"Paris, France",-80.27793,-150.292825,Storm,Wet,1,4,Weather Conditions,1,11,3,0
34db4aec,"New York, USA",17.462684,7.590672,Fog,Gravel,3,5,Mechanical Failure,3,7,12,3
323bca90,"Mumbai, India",8.762266,119.438177,Storm,Icy,4,10,Drunk Driving,6,4,19,2
5fdd997c,"New York, USA",1.917533,62.181159,Hail,Dry,1,4,Speeding,1,12,20,3
ffb5e456,"Berlin, Germany",19.583873,149.240689,Clear,Icy,3,5,Distracted Driving,1,1,8,3
94ffbd84,"Mumbai, India",-65.37899,-25.87312,Rain,Snowy,3,2,Weather Conditions,3,6,4,0
528a5529,"New York, USA",-88.357846,177.677853,Clear,Under Construction,3,4,Mechanical Failure,0,11,19,0
8e6bdeea,"New York, USA",0.810309,-10.084823,Clear,Wet,3,8,Drunk Driving,5,1,23,2
05105f39,"Tokyo, Japan",-23.578215,100.392337,Rain,Gravel,2,8,Distracted Driving,2,1,10,0
3cd6f892,"London, UK",-28.665464,72.874686,Fog,Snowy,4,9,Mechanical Failure,4,9,12,2
584ecf6e,"New York, USA",-20.310083,137.667918,Storm,Wet,4,0,Reckless Driving,6,1,16,1
816011b6,"Beijing, China",-35.319661,-142.836426,Rain,Gravel,1,4,Mechanical Failure,6,4,0,0
c4dde692,"Toronto, Canada",70.615633,-116.840316,Clear,Dry,1,4,Speeding,5,1,5,3
e25629a7,"London, UK",-57.279552,-121.994694,Hail,Icy,5,6,Speeding,0,5,14,2
8d566b19,"Sydney, Australia",84.155727,-144.849598,Rain,Icy,2,1,Speeding,6,4,6,3
3341e03a,"Mumbai, India",89.756529,160.475904,Clear,Gravel,5,10,Speeding,2,12,15,2
39952017,"Mumbai, India",-32.428697,169.47491,Clear,Snowy,4,2,Drunk Driving,6,4,22,1
f76c83d7,"Mumbai, India",14.250419,133.106449,Fog,Icy,3,3,Mechanical Failure,3,4,0,1
11c1e4a0,"Berlin, Germany",85.717071,30.700665,Snow,Under Construction,5,7,Distracted Driving,2,5,2,2
f2509eff,"São Paulo, Brazil",-70.296176,179.03259,Storm,Snowy,5,9,Drunk Driving,3,10,8,2
fabc24f5,"New York, USA",51.768033,172.948077,Storm,Gravel,2,10,Mechanical Failure,0,11,16,3
07ebaf03,"New York, USA",76.626769,71.309311,Storm,Dry,1,0,Speeding,1,10,7,3
03d76a05,"Toronto, Canada",1.307476,-125.104502,Snow,Under Construction,1,10,Drunk Driving,0,2,14,3
6313b76e,"Berlin, Germany",-19.244353,-64.74051,Hail,Under Construction,4,6,Reckless Driving,1,7,20,2
339bf216,"New York, USA",62.675588,-14.502433,Snow,Icy,5,3,Distracted Driving,5,7,2,1
0e26a4b0,"Berlin, Germany",43.206805,-159.416418,Clear,Snowy,4,8,Distracted Driving,1,10,17,2
e1369d8b,"Toronto, Canada",-0.970392,-32.177501,Clear,Under Construction,3,10,Speeding,1,11,17,2
9e0124ad,"Beijing, China",-55.778751,-131.004269,Snow,Icy,5,0,Reckless Driving,6,1,20,1
b8a53cc6,"New York, USA",40.624562,-129.328224,Hail,Under Construction,4,0,Weather Conditions,4,8,23,1
a7ac64f2,"Beijing, China",73.031599,-110.622875,Storm,Wet,5,6,Distracted Driving,3,3,16,2
8cf4d673,"Mumbai, India",53.407429,-6.520786,Clear,Icy,2,5,Drunk Driving,4,1,4,3
74b35d4c,"São Paulo, Brazil",-16.81548,114.440877,Rain,Icy,1,7,Weather Conditions,2,4,1,0
a3f4deeb,"Toronto, Canada",-70.291628,6.842402,Snow,Wet,2,5,Distracted Driving,5,1,6,0
1c871887,"Sydney, Australia",32.047013,160.262263,Storm,Icy,2,0,Speeding,6,12,1,1
e75a718d,"Toronto, Canada",-15.543837,-36.902069,Snow,Icy,1,5,Weather Conditions,5,8,11,0
9d515bfa,"Paris, France",75.67877,20.506501,Clear,Under Construction,2,9,Drunk Driving,6,8,22,3
6d53008c,"São Paulo, Brazil",-60.398975,-141.509485,Fog,Wet,3,2,Mechanical Failure,4,2,12,0
f65d4205,"São Paulo, Brazil",46.678503,104.499785,Hail,Wet,2,7,Reckless Driving,4,5,14,3
22566cb3,"Toronto, Canada",68.946066,60.284674,Storm,Gravel,4,9,Speeding,1,2,14,2
b008d58a,"Sydney, Australia",-60.74092,155.548302,Clear,Dry,1,10,Drunk Driving,1,4,1,0
688208b0,"Paris, France",27.892739,111.043459,Hail,Under Construction,2,0,Reckless Driving,2,9,13,1
98470e92,"São Paulo, Brazil",-73.091777,-7.872734,Clear,Under Construction,2,4,Mechanical Failure,1,10,8,0
3af93679,"Sydney, Australia",-33.623029,12.063348,Clear,Wet,2,7,Mechanical Failure,6,2,1,0
42b85109,"Paris, France",61.311547,11.349452,Clear,Gravel,5,4,Weather Conditions,0,2,23,1
c954cb80,"London, UK",44.969696,112.947996,Fog,Snowy,3,1,Drunk Driving,2,6,22,1
657835de,"São Paulo, Brazil",1.544447,-164.577485,Storm,Under Construction,1,5,Weather Conditions,6,1,0,0
8f02b997,"Mumbai, India",40.634542,-61.688411,Hail,Gravel,1,5,Distracted Driving,1,11,2,3
5c72e08e,"New York, USA",-45.915754,51.873917,Hail,Icy,4,8,Mechanical Failure,4,9,7,2
07ceb12a,"Toronto, Canada",-5.403234,2.828133,Hail,Dry,4,3,Mechanical Failure,5,9,21,1
676e68a2,"Sydney, Australia",-27.905507,-76.140772,Clear,Snowy,4,2,Mechanical Failure,6,11,13,1
f7ef556f,"New York, USA",14.103152,142.72717,Rain,Wet,2,0,Drunk Driving,0,5,8,1
0be39046,"Tokyo, Japan",37.074507,22.838249,Fog,Under Construction,1,8,Drunk Driving,4,8,11,3
7630d0e5,"Paris, France",70.404558,75.211807,Fog,Gravel,5,7,Distracted Driving,2,5,7,2
912aec85,"Berlin, Germany",-54.970427,46.886958,Clear,Snowy,1,7,Reckless Driving,1,9,15,0
56ca98fa,"Sydney, Australia",-70.287733,-53.466628,Hail,Gravel,5,0,Reckless Driving,5,1,8,1
dc88f90f,"New York, USA",36.891887,135.362424,Clear,Gravel,3,5,Speeding,2,2,20,3
507217d3,"São Paulo, Brazil",-47.155683,-94.010574,Storm,Snowy,1,1,Distracted Driving,2,5,3,0
d720f996,"Toronto, Canada",18.491536,-172.217775,Snow,Dry,3,0,Drunk Driving,4,3,14,1
8725ea6e,"Paris, France",85.210243,39.846224,Hail,Wet,3,7,Drunk Driving,0,1,10,3
0cb5bb92,"Paris, France",46.425326,14.737194,Rain,Icy,5,1,Speeding,3,1,1,1
2194fd8d,"Toronto, Canada",29.313997,157.921679,Storm,Under Construction,5,2,Reckless Driving,4,9,14,1
9334f1d0,"Paris, France",75.223157,-83.013464,Rain,Wet,2,7,Distracted Driving,0,10,0,3
63172b59,"Beijing, China",-75.775825,-52.600766,Storm,Under Construction,1,1,Mechanical Failure,2,10,10,0
c37a6928,"Mumbai, India",-70.072099,-31.108497,Fog,Icy,1,7,Distracted Driving,6,8,1,0
a8bdc9dc,"Tokyo, Japan",10.638108,99.344349,Storm,Dry,5,4,Reckless Driving,0,2,10,1
b0bdf204,"Beijing, China",-18.398957,-36.914143,Rain,Gravel,3,5,Distracted Driving,2,8,14,0
a3f7eea6,"Berlin, Germany",-5.586796,31.552444,Clear,Gravel,4,4,Mechanical Failure,3,3,6,1
7244bf93,"Paris, France",86.161715,9.058276,Snow,Gravel,2,1,Weather Conditions,2,4,17,3
c40f8184,"São Paulo, Brazil",-12.584771,-120.97794,Storm,Dry,1,2,Reckless Driving,4,6,11,0
fa37dc8b,"New York, USA",61.660105,49.522964,Snow,Wet,1,2,Weather Conditions,0,8,0,3
d1d46e28,"São Paulo, Brazil",36.187102,-174.661459,Snow,Dry,1,0,Drunk Driving,5,5,16,3
2bb2a69f,"Mumbai, India",83.085372,93.380455,Snow,Under Construction,3,3,Mechanical Failure,6,5,10,3
5e748fa1,"London, UK",80.262248,171.968417,Fog,Dry,4,4,Reckless Driving,5,9,4,1
c144c4ad,"Beijing, China",78.64441,-129.137114,Hail,Gravel,2,8,Mechanical Failure,3,4,3,3
90d9a82f,"New York, USA",-70.28657,5.541065,Clear,Wet,4,6,Mechanical Failure,6,7,12,2
f8270d7d,"Tokyo, Japan",-41.002246,35.696362,Snow,Under Construction,3,10,Weather Conditions,6,12,4,2
6500a0b5,"Mumbai, India",-26.628645,94.915591,Storm,Under Construction,5,3,Speeding,2,9,8,1
4d7bab8e,"Tokyo, Japan",42.968077,-176.157753,Rain,Under Construction,1,5,Reckless Driving,5,4,4,3
69bd8fed,"Mumbai, India",80.038188,125.732514,Hail,Under Construction,3,1,Drunk Driving,3,8,10,1
8d1acfd1,"London, UK",-72.622152,170.052584,Hail,Under Construction,4,0,Mechanical Failure,3,10,12,1
72946860,"Tokyo, Japan",-63.965281,-158.021413,Rain,Gravel,5,2,Distracted Driving,3,5,13,1
595de65f,"Tokyo, Japan",-46.075292,-154.193133,Snow,Dry,5,10,Drunk Driving,4,2,15,2
80b65b7d,"Mumbai, India",22.927846,60.887944,Snow,Snowy,3,6,Distracted Driving,2,1,5,2
a7625301,"Toronto, Canada",47.380763,115.363346,Rain,Snowy,2,8,Weather Conditions,6,11,0,3
241938c5,"São Paulo, Brazil",-45.197889,-4.627845,Hail,Icy,3,2,Drunk Driving,0,11,0,0
4068b9a4,"Paris, France",-51.335499,178.88549,Storm,Snowy,4,7,Mechanical Failure,5,5,12,2
27040393,"Toronto, Canada",-7.544244,-16.97116,Hail,Wet,1,7,Mechanical Failure,3,5,5,3
15d62708,"São Paulo, Brazil",-77.304673,-158.323458,Clear,Dry,2,2,Reckless Driving,6,10,5,0
ff594419,"Sydney, Australia",-54.100257,-54.977619,Storm,Gravel,5,1,Speeding,2,4,8,1
f6cda222,"São Paulo, Brazil",50.588089,144.384702,Hail,Gravel,4,5,Weather Conditions,2,9,0,1
704ef8d7,"Beijing, China",62.354141,45.55104,Fog,Snowy,5,9,Distracted Driving,1,7,11,2
cfeeca86,"Paris, France",-33.325389,138.691706,Hail,Gravel,2,8,Weather Conditions,6,7,22,0
dcaa4c77,"London, UK",-67.225288,-27.231016,Hail,Wet,3,3,Speeding,5,1,6,0
b34de79e,"Paris, France",-66.56159,-90.427183,Rain,Wet,5,0,Drunk Driving,6,3,12,1
57beff87,"Sydney, Australia",-26.744506,-138.833234,Storm,Under Construction,1,3,Weather Conditions,5,8,20,0
95114640,"Beijing, China",-4.326055,-68.739617,Rain,Snowy,5,2,Mechanical Failure,2,12,17,1
cce9be83,"Mumbai, India",-43.998501,-113.488683,Rain,Icy,3,4,Reckless Driving,2,6,6,0
c6e87116,"London, UK",10.857599,156.482431,Storm,Under Construction,4,1,Mechanical Failure,5,6,8,1
12cadcde,"Sydney, Australia",39.326901,19.584027,Hail,Dry,3,0,Drunk Driving,4,8,12,1
2355803f,"Toronto, Canada",34.154676,58.139537,Rain,Dry,1,1,Distracted Driving,1,3,6,3
b8f46f49,"Berlin, Germany",10.849214,-55.272941,Snow,Under Construction,3,5,Distracted Driving,1,12,3,2
1cb8a753,"Tokyo, Japan",15.25247,105.867395,Storm,Snowy,4,7,Weather Conditions,5,10,18,2
8b5b4e9a,"Tokyo, Japan",-58.135013,-101.427657,Rain,Under Construction,1,1,Drunk Driving,1,7,4,0
14e49d5c,"São Paulo, Brazil",75.751079,169.140113,Storm,Gravel,3,8,Distracted Driving,1,10,14,3
09a9ab36,"Sydney, Australia",-68.408952,-42.168474,Clear,Gravel,2,3,Mechanical Failure,5,3,0,0
1310ce75,"Sydney, Australia",15.802215,116.959749,Fog,Gravel,4,8,Reckless Driving,0,3,8,2
1cfbad02,"Tokyo, Japan",-6.578823,-59.060699,Hail,Under Construction,2,10,Mechanical Failure,6,3,11,2
4fa0f4e9,"Mumbai, India",88.306708,-161.763333,Snow,Gravel,5,2,Speeding,2,4,6,1
3fa8aa49,"Sydney, Australia",40.4822,-16.577375,Snow,Icy,5,5,Speeding,3,5,13,1
26eb0a59,"Berlin, Germany",-1.087548,37.788696,Storm,Icy,3,5,Mechanical Failure,5,2,3,2
bd4c3e07,"New York, USA",57.02175,36.263821,Storm,Gravel,5,1,Speeding,6,5,17,1
215346d5,"Sydney, Australia",-72.487343,32.840596,Clear,Wet,3,4,Distracted Driving,5,12,19,0
9d774946,"Berlin, Germany",5.119203,83.03048,Snow,Dry,5,9,Drunk Driving,3,3,3,2
96d6ba96,"Sydney, Australia",-51.009675,-104.075547,Storm,Wet,1,2,Reckless Driving,5,7,10,0
59ff3497,"Paris, France",65.66156,-5.364747,Fog,Gravel,3,8,Mechanical Failure,2,7,0,3
456f909b,"London, UK",-16.680537,-77.520005,Fog,Gravel,3,8,Speeding,0,4,6,2
3301f291,"Toronto, Canada",-16.092916,-3.669723,Hail,Dry,4,0,Drunk Driving,3,2,0,1
9f1785a4,"Sydney, Australia",-62.227141,105.047046,Snow,Icy,3,1,Weather Conditions,1,5,14,0
9f951e8c,"Mumbai, India",57.94136,100.621642,Fog,Icy,3,1,Mechanical Failure,0,7,11,1
2f756261,"Toronto, Canada",-88.11945,3.764511,Storm,Icy,1,0,Distracted Driving,4,5,7,0
736cf655,"Tokyo, Japan",-40.056824,-91.535387,Snow,Icy,3,5,Reckless Driving,2,1,7,0
c91f3197,"Mumbai, India",-58.395755,91.947837,Snow,Dry,4,6,Distracted Driving,0,9,12,2
490c720e,"Toronto, Canada",-29.140422,77.223071,Hail,Icy,2,4,Weather Conditions,3,2,6,0
0f05bd9c,"London, UK",71.221286,9.443915,Snow,Under Construction,3,3,Distracted Driving,4,6,16,3
44ac7627,"Tokyo, Japan",-70.297799,-72.407171,Fog,Dry,4,7,Weather Conditions,3,5,6,2
a54f63f2,"Berlin, Germany",68.15861,-173.729942,Hail,Gravel,3,7,Reckless Driving,0,4,5,3
70930baf,"Sydney, Australia",21.321051,-75.800631,Snow,Gravel,1,8,Drunk Driving,2,9,21,3
c3cc2756,"London, UK",86.316934,178.179184,Fog,Under Construction,1,8,Distracted Driving,2,1,9,3
fa2e7eb0,"Toronto, Canada",71.690641,-152.282837,Hail,Under Construction,1,1,Drunk Driving,1,9,11,3
e713fe41,"Paris, France",-86.564859,-122.138939,Storm,Gravel,3,8,Reckless Driving,2,5,19,0
811741b5,"Toronto, Canada",-63.483469,16.609947,Snow,Snowy,2,9,Mechanical Failure,1,5,15,0
66c2e576,"Toronto, Canada",38.836194,16.650383,Hail,Icy,5,5,Reckless Driving,1,10,22,1
1b300f3c,"São Paulo, Brazil",-19.754998,-19.376488,Storm,Gravel,1,3,Reckless Driving,3,11,10,0
b71a624c,"Tokyo, Japan",53.52957,129.276769,Snow,Icy,1,1,Drunk Driving,4,12,2,3
fb35f79e,"Mumbai, India",43.442549,-3.912448,Fog,Icy,3,0,Distracted Driving,5,5,20,1
f23eef1d,"Sydney, Australia",-59.380774,121.982819,Snow,Snowy,5,0,Speeding,5,8,1,1
954cb680,"Paris, France",77.104014,130.691768,Hail,Snowy,5,8,Speeding,6,3,11,2
4b28d092,"São Paulo, Brazil",7.272535,-49.783425,Clear,Icy,3,2,Distracted Driving,5,11,17,1
27185e22,"Sydney, Australia",43.256317,95.041091,Snow,Icy,2,10,Distracted Driving,3,6,21,3
a3d799df,"Mumbai, India",36.95156,155.053571,Hail,Gravel,1,3,Reckless Driving,5,7,3,3
65d9671e,"Berlin, Germany",15.421081,38.209517,Hail,Under Construction,5,3,Drunk Driving,1,4,0,1
27afbe76,"São Paulo, Brazil",82.512209,134.277487,Clear,Icy,2,2,Weather Conditions,2,1,19,3
4b32e2d3,"New York, USA",80.698556,-28.645022,Hail,Dry,4,6,Speeding,4,10,13,3
bea1520f,"Tokyo, Japan",31.896613,-168.403333,Rain,Wet,3,5,Weather Conditions,1,10,23,3
8a5b2e8f,"Paris, France",-80.715844,37.010456,Fog,Under Construction,4,9,Speeding,5,5,3,2
8d761881,"Mumbai, India",52.084064,61.180973,Snow,Gravel,5,2,Reckless Driving,2,1,21,1
399a9549,"Berlin, Germany",-6.221136,17.841985,Hail,Icy,2,10,Mechanical Failure,5,6,4,2
fb2bcc14,"New York, USA",-88.683396,-172.832964,Snow,Icy,4,4,Weather Conditions,3,4,16,0
b9727310,"New York, USA",-79.280997,122.46461,Fog,Icy,3,1,Speeding,0,10,7,0
d0c26a53,"Tokyo, Japan",65.811371,94.047018,Clear,Wet,4,8,Weather Conditions,5,9,20,2
b41542f6,"London, UK",-7.004368,16.454137,Fog,Gravel,2,2,Drunk Driving,4,2,18,0
a4a9d8e4,"São Paulo, Brazil",-82.343508,176.064722,Snow,Snowy,4,5,Reckless Driving,5,11,7,0
8ad4ed52,"Paris, France",-26.86002,-137.287343,Clear,Wet,4,0,Speeding,2,11,3,1
edb6b582,"Berlin, Germany",1.765595,-174.930017,Rain,Under Construction,4,7,Speeding,3,12,16,2
29a9bab8,"Berlin, Germany",-43.68801,77.84773,Storm,Under Construction,1,1,Mechanical Failure,5,3,12,0
8d40a22f,"Beijing, China",64.113914,113.839485,Clear,Dry,4,6,Reckless Driving,3,12,16,3
700e4251,"São Paulo, Brazil",-78.453979,-131.541637,Fog,Snowy,1,3,Weather Conditions,6,5,8,0
61a19199,"São Paulo, Brazil",-59.320235,-65.700665,Hail,Wet,5,2,Distracted Driving,0,10,8,1
264fe810,"London, UK",-52.151558,132.380559,Storm,Wet,4,2,Drunk Driving,6,1,7,1
532b94f4,"Toronto, Canada",0.186554,-159.808806,Snow,Gravel,3,9,Weather Conditions,0,10,14,2
2e7dd56c,"Mumbai, India",-70.589071,-42.304257,Rain,Snowy,2,9,Reckless Driving,2,4,4,0
a9512906,"Paris, France",-53.816998,122.763453,Fog,Snowy,3,1,Drunk Driving,6,11,19,1
0fe0054c,"New York, USA",-35.426475,-120.120947,Rain,Gravel,1,8,Speeding,2,12,23,0
76bb3ff9,"Toronto, Canada",-12.951056,131.17939,Snow,Icy,4,3,Weather Conditions,5,6,9,1
69b4a48a,"Toronto, Canada",-38.371235,141.442728,Clear,Wet,5,0,Reckless Driving,2,6,5,1
8c3575df,"Berlin, Germany",9.187036,69.547408,Clear,Icy,2,9,Mechanical Failure,0,2,13,3
418d5d84,"Sydney, Australia",28.853719,-139.8673,Storm,Icy,1,3,Weather Conditions,0,2,7,3
b1d6d6d0,"Paris, France",39.923833,-178.855331,Hail,Under Construction,2,3,Weather Conditions,0,12,7,3
0db34ea3,"Sydney, Australia",43.970329,167.2549,Rain,Snowy,3,0,Distracted Driving,6,1,22,1
0961c5bf,"Berlin, Germany",25.630846,46.127717,Rain,Wet,5,1,Drunk Driving,6,10,14,1
2ec85d79,"London, UK",-33.970993,70.934392,Snow,Dry,4,7,Drunk Driving,1,12,0,2
a64ee46c,"Beijing, China",-11.490959,98.040835,Snow,Dry,4,9,Speeding,1,5,8,2
db46856c,"São Paulo, Brazil",-26.358915,-91.513747,Clear,Under Construction,2,3,Speeding,3,6,10,0
de0922d2,"New York, USA",13.108188,-176.677878,Hail,Dry,4,9,Weather Conditions,4,2,4,2
e9a5a10f,"São Paulo, Brazil",-32.107388,72.181653,Clear,Wet,3,5,Drunk Driving,1,7,19,0
976bc753,"London, UK",-55.704368,4.795916,Storm,Wet,5,4,Reckless Driving,2,4,11,1
3a5b849f,"Berlin, Germany",6.850253,137.715976,Hail,Under Construction,5,2,Drunk Driving,0,5,11,1
403e6398,"Tokyo, Japan",-86.087793,-117.561811,Rain,Dry,3,4,Drunk Driving,4,3,8,0
f3c1aa1d,"Sydney, Australia",9.737259,148.408831,Fog,Under Construction,5,2,Reckless Driving,5,7,14,1
4b5ccd3c,"Berlin, Germany",-17.427926,118.20147,Rain,Dry,4,5,Speeding,4,5,13,1
3de29241,"São Paulo, Brazil",-1.959559,30.632431,Fog,Snowy,5,2,Speeding,4,8,15,1
98f45b9c,"Beijing, China",57.534073,73.673922,Storm,Under Construction,4,6,Mechanical Failure,6,10,5,2
2f634581,"Tokyo, Japan",-16.71606,-96.532301,Clear,Under Construction,2,10,Speeding,1,12,22,2
3c1de60d,"Berlin, Germany",5.998239,1.998101,Rain,Icy,1,3,Mechanical Failure,1,12,7,3
54e6a360,"Sydney, Australia",-2.945416,138.90277,Hail,Dry,4,9,Mechanical Failure,2,1,0,2
9f54d96d,"New York, USA",40.114783,-92.494744,Hail,Gravel,5,0,Distracted Driving,5,10,16,1
2beff629,"Paris, France",-17.488569,113.183026,Fog,Gravel,4,3,Distracted Driving,5,10,21,1
2e34aa81,"New York, USA",87.037002,135.771061,Rain,Under Construction,4,2,Weather Conditions,4,6,7,1
eda03097,"Beijing, China",75.467032,-160.377815,Clear,Snowy,2,0,Weather Conditions,2,9,9,3
6c1b4b7b,"Tokyo, Japan",-16.764963,104.156105,Rain,Snowy,2,0,Distracted Driving,4,11,0,0
6890093b,"Tokyo, Japan",9.88684,-58.655061,Snow,Under Construction,5,9,Distracted Driving,1,3,3,2
5fe2aac3,"Beijing, China",23.045101,116.907801,Rain,Gravel,3,5,Reckless Driving,6,2,11,3
f54451e0,"Sydney, Australia",63.569835,-93.049526,Snow,Icy,1,9,Reckless Driving,2,7,12,3
94fd0bf8,"São Paulo, Brazil",-77.131565,50.714286,Clear,Under Construction,5,6,Reckless Driving,3,8,13,2
7d2d8d1c,"Tokyo, Japan",40.353214,95.379203,Snow,Dry,2,6,Mechanical Failure,2,3,18,3
d3f7ac4e,"Toronto, Canada",-35.697326,-162.473354,Storm,Wet,2,6,Weather Conditions,3,6,9,0
e5147b22,"Mumbai, India",-18.139385,-41.207391,Rain,Under Construction,5,5,Reckless Driving,4,10,11,1
f3548784,"Mumbai, India",-43.526876,26.821378,Rain,Under Construction,4,1,Distracted Driving,3,6,15,1
182a9d84,"Sydney, Australia",-2.957867,163.177479,Storm,Gravel,3,8,Weather Conditions,3,8,11,2
fcec51cd,"New York, USA",-78.271748,72.194795,Fog,Gravel,5,6,Drunk Driving,1,3,4,2
76a04907,"New York, USA",-58.223642,175.636824,Fog,Wet,2,3,Distracted Driving,5,10,4,0
14a026e2,"Beijing, China",43.1419,139.491548,Rain,Under Construction,2,4,Speeding,6,6,5,3
116639b3,"Tokyo, Japan",87.783413,11.107813,Hail,Dry,3,10,Speeding,3,5,12,3
